reviewerID,reviewerName,date(YYYYMMDD),reviewCount,Avgrating,avg_wordcount,sum_helpful_votes,sum_unhelpful_votes,overall_helpfulness
A3MK4MGSU22GR,"TaosGuy ""Taos Guy""",20070913,24,4.958333333333333,104.29166666666667,90,31,59
A3MKEIRB9TJ0WJ,Amazon Customer,20070813,25,3.96,176.84,92,15,77
A3MLKJ1HHA2SX0,Robert L. Stinnett,20070106,21,3.619047619047619,335.42857142857144,153,13,140
A3MLSY6VS7AB8O,J. S,20080606,41,4.170731707317073,66.78048780487805,68,31,37
A3MMDEO32T3G26,Reuben A. Ware Jr.,20100730,25,4.76,52.88,2,0,2
A3MMJEMXBJOJ8H,Carlgo,20060226,40,4.4,464.3,646,71,575
A3MMR2WDKAK0PA,TEVA NOVA,20030610,57,3.3684210526315788,118.42105263157895,290,391,-101
A3MO8ABHF30P3H,Maros,20070120,25,4.16,132.92,43,12,31
A3MPWONT80G4RQ,"Robyn Swaim ""robynthetexasvamp""",20070610,24,4.958333333333333,155.83333333333334,23,0,23
A3MQ15651KGVLJ,Rick L. Parrish,20060217,85,4.4941176470588236,183.18823529411765,209,85,124
A3MQ3FGEV8MECC,Joe D.,20100414,23,3.130434782608696,178.56521739130434,185,41,144
A3MQAQT8C6D1I7,AverageReviewer,20050416,56,4.892857142857143,359.17857142857144,1494,95,1399
A3MR8LV3BK9L68,C. Brillhart,20090111,28,4.642857142857143,47.642857142857146,9,0,9
A3MU33YJNP2FNB,Dufus,20070313,24,4.333333333333333,95.0,182,20,162
A3MU5O1170B3LB,R. L. Frank,20070321,38,4.7368421052631575,128.5,260,29,231
A3MU9G6YWKTGTA,Cary L. Brown,20100130,40,4.35,590.0,630,42,588
A3MUO47CT6EQF8,Real Raleigh Reviewer,20100402,21,3.6666666666666665,511.0952380952381,841,45,796
A3MUSWDCTZINQZ,"Ulalume Jones ""Creative Gal""",20091006,69,4.2898550724637685,87.3768115942029,19,22,-3
A3MUYMIXK4CR07,Grmcrkrs,20130828,23,4.826086956521739,31.82608695652174,4,3,1
A3MVMPFBN1RFFV,M. H Shamp,20031107,23,4.434782608695652,228.0,261,27,234
A3MWP39R0W9TQX,"Heather W. ""heartful_home""",20100121,21,4.523809523809524,212.42857142857142,871,67,804
A3MY4TZI3R7A1L,"Noach Klein ""Video Editor""",20091129,28,4.214285714285714,36.535714285714285,7,10,-3
A3MYSRHD2F2QD0,Jeremy Thomas,20131205,23,4.173913043478261,29.695652173913043,0,0,0
A3MZZ9W0WJP01B,"Capt GH ""Capt GH""",20090828,21,4.857142857142857,100.0,40,7,33
A3N0P5AAMP6XD2,H B,20110418,76,3.6710526315789473,260.4868421052632,250,164,86
A3N0Z0QVRS1PP9,"Gringo A La Carte ""Marv""",20091111,33,4.454545454545454,186.45454545454547,34,18,16
A3N1BZ7190CI3J,Mark H,20130619,22,4.954545454545454,34.13636363636363,3,1,2
A3N27L13CWJ9HY,D. R. Smith,20070131,22,4.318181818181818,73.77272727272727,6,7,-1
A3N2DZA2PXRRXC,"Scott B. Husted ""Informational Barista""",20090430,28,4.857142857142857,74.0,25,3,22
A3N3CNQD0L3HX9,David A. Franklin,20050802,21,3.9523809523809526,187.04761904761904,55,31,24
A3N3HEPKYWZBEZ,miles2121,20110418,24,2.7916666666666665,98.45833333333333,54,13,41
A3N3NSTEAB5S2K,J. Lofing,20111216,28,4.678571428571429,102.03571428571429,37,3,34
A3N4CUW4UYC9I3,MH,20070509,21,3.857142857142857,185.9047619047619,58,9,49
A3N4I2KRSMACW8,NotaSecondTime,20080105,54,4.018518518518518,244.33333333333334,1036,251,785
A3N4VTNFPMTHEF,James Lin,20020727,114,4.298245614035087,253.41228070175438,1122,89,1033
A3N5S2CCIXYOUB,Mr.D.,20120816,22,4.818181818181818,55.31818181818182,2,2,0
A3N6L7HBSPZ1JL,Amazon Customer,20120618,22,3.590909090909091,61.59090909090909,6,7,-1
A3N6VBAVGRAKP4,"7 ""7""",20090313,24,3.125,666.7916666666666,697,176,521
A3N8O68DOEQ2FE,"Harold P. Fultz, Jr.",20101021,45,4.7555555555555555,30.066666666666666,4,3,1
A3N9946VS9D0CC,"Amazon Customer ""bnjroo, planet earth, sol sy...",20110915,22,4.454545454545454,115.68181818181819,9,3,6
A3N9GHCDGGP7QA,NotOnline,20111209,26,4.653846153846154,111.15384615384616,75,17,58
A3N9TOPHBENB9I,S. Harrison,20070926,24,4.041666666666667,335.9166666666667,664,31,633
A3NA11HX8HY85O,D,20111215,22,4.363636363636363,55.31818181818182,9,2,7
A3NAS03A35FAQ3,Chris I,20080813,22,4.5,140.36363636363637,93,5,88
A3NCIN6TNL0MGA,"M. JEFFREY MCMAHON ""herculodge""",20040831,74,4.5675675675675675,217.95945945945945,5462,288,5174
A3NCSQ3UE9X7U5,randyc,20111212,24,4.375,61.625,23,3,20
A3NDUBKYPI47N2,LawyerMom,20081027,38,3.973684210526316,287.39473684210526,110,31,79
A3NEAETOSXDBOM,Stephen M. Charme,20040411,151,4.516556291390729,341.7748344370861,3976,73,3903
A3NEDHBYWLOWWG,Thursday Trader,20050312,24,4.75,107.0,551,61,490
A3NG7X4APIV649,Sam I Am,20060207,74,3.9864864864864864,186.3783783783784,195,64,131
A3NGABXDIB0POU,Tactical Keychains,20140706,43,4.604651162790698,10.953488372093023,1,3,-2
A3NGOG8Z78AZSD,Edward Barnett,20040628,47,4.0212765957446805,432.93617021276594,424,25,399
A3NGX35C4OQNBV,Glenn C. Martinet,20080819,23,3.9565217391304346,69.52173913043478,44,7,37
A3NH30B70DU5IH,"jlf ""jlf""",20061109,22,4.090909090909091,41.72727272727273,8,3,5
A3NHUQ33CFH3VM,Citizen John,20091120,183,4.442622950819672,123.50273224043715,364,30,334
A3NJIIDIXLQFIN,Siffert,20060128,29,4.551724137931035,89.96551724137932,21,10,11
A3NKQDP0UY5ZMB,"M. Bentley ""mrb186""",20031009,23,4.478260869565218,176.47826086956522,262,13,249
A3NKRH3TJ4DPVI,Book Glutton,20021109,66,4.590909090909091,214.9090909090909,79,10,69
A3NKYCPMP07994,Faisal,20130119,33,4.757575757575758,33.03030303030303,3,2,1
A3NKYJCQBSA4LU,Kamel,20110406,22,4.2272727272727275,332.22727272727275,40,8,32
A3NLPQUOLT45U2,"Kenneth L. ""Kenneth November""",20101204,31,4.354838709677419,203.58064516129033,118,21,97
A3NM01NNPL5JZL,Amazon Customer,20060411,30,4.066666666666666,350.6666666666667,86,7,79
A3NM0RAYSL6PA8,"Maine Writer ""David""",20020209,31,4.419354838709677,259.0,2125,180,1945
A3NM1MT3Q2FHXV,S.E. Poza,20050705,44,3.9545454545454546,397.5681818181818,160,47,113
A3NMSAKV0RRIDD,Jacob Lo,20111012,22,4.409090909090909,27.318181818181817,2,6,-4
A3NNMTEEEFAEED,cutterjohn,20120702,21,4.190476190476191,208.8095238095238,11,80,-69
A3NNTYXX1O8D61,L. Wilson,20100702,27,4.555555555555555,57.592592592592595,20,5,15
A3NO9NOCWLFAAJ,"Susan ""Bubbasu""",20071228,27,4.074074074074074,147.66666666666666,30,28,2
A3NOBH42C7UI5M,"Amazon Customer ""kepela""",20030528,82,3.8292682926829267,174.1219512195122,612,120,492
A3NOGMLY0GFOJY,Thomas S,20100216,27,4.37037037037037,189.22222222222223,355,25,330
A3NP7IIMI89BD5,"Amit ""aj""",20100522,22,4.181818181818182,48.90909090909091,9,5,4
A3NPETMZXGIG65,C. Dooley,20100817,22,4.681818181818182,146.22727272727272,11,3,8
A3NR08HZ9C4BYT,jirobinson13,20100930,25,4.6,47.84,2,1,1
A3NRDPXTD1375S,Charlie,20090913,27,3.7777777777777777,168.85185185185185,78,20,58
A3NRIS6JOJ2R8K,Home Reviewer,20080309,34,4.5,98.76470588235294,8,7,1
A3NSTC73P8F9P3,"William D. Pierce ""The State of Jefferson""",20090222,29,4.620689655172414,109.58620689655173,81,8,73
A3NU9S8PXCEA5Q,John Puopolo,20120529,26,4.615384615384615,100.65384615384616,12,5,7
A3NUYN9LX5W56V,"Wilbur Lidzy ""GuateStudio""",20070611,29,4.827586206896552,72.44827586206897,24,9,15
A3NVI9PGM1RCO1,"PC Junkie ""Pc Junkie""",20060222,30,4.633333333333334,225.76666666666668,178,10,168
A3NVKSXOEGADOS,C,20081018,27,4.444444444444445,90.11111111111111,242,15,227
A3NVRBHJERYH9V,decibillionaire,20120109,22,3.3181818181818183,126.4090909090909,19,18,1
A3NVZTGPORNPRW,B. Pearce,20080914,58,4.431034482758621,153.41379310344828,419,42,377
A3NW4P85QUUAEA,George Cheng Jr.,20130806,27,4.962962962962963,45.77777777777778,7,2,5
A3NX29Z4TQK3HM,"JOSEPH ""Joseph Brown""",20071211,35,4.742857142857143,209.77142857142857,50,5,45
A3NX8BO569AGQZ,JJP,20080526,29,4.655172413793103,101.20689655172414,122,6,116
A3NXJDNTQK2YJL,"Andy in Washington ""Andy""",20050605,51,3.8627450980392157,436.1372549019608,517,57,460
A3NXN2XK3S4HN1,"Mark ""Mark""",20081120,31,4.516129032258065,65.48387096774194,29,3,26
A3NXYWHH1WDHKT,BuLy34,20111010,28,4.535714285714286,34.392857142857146,5,1,4
A3NYBI5VMVEEIK,303 GearGuy,20101210,47,4.276595744680851,56.97872340425532,23,10,13
A3NYZB4V55CZIM,,20120412,33,4.181818181818182,122.03030303030303,6,3,3
A3O0CDE35GWWCC,BluegrassPicker,20100121,30,4.433333333333334,183.03333333333333,41,1,40
A3O0P7XGZO3COI,Amazon Customer,20120710,21,4.666666666666667,67.52380952380952,4,2,2
A3O12K1YQR2FZ9,steakburger,20110716,39,4.358974358974359,32.15384615384615,5,8,-3
A3O1DI7R4INCNX,R. Jackson,20100930,44,3.840909090909091,103.45454545454545,225,81,144
A3O1FVLUD9X1XC,Zach,20110322,42,4.523809523809524,200.57142857142858,59,17,42
A3O2C8D38BPEZX,Brad Bortner,20030131,41,3.8292682926829267,129.390243902439,250,50,200
A3O2NS5RJ7OU5G,Joe Wood,20090815,46,4.478260869565218,217.65217391304347,179,12,167
A3O4OIBCML0683,Chris M,20090328,45,4.288888888888889,168.9111111111111,98,15,83
A3O4OL81Z48AVF,RamyG4c,20100727,23,4.086956521739131,63.95652173913044,47,5,42
A3O56ZO3EU9SVJ,John Johnson,20010709,34,4.5588235294117645,63.6764705882353,5,7,-2
A3O583ZUFQ3QGB,Amazon Shopper,20120919,26,4.153846153846154,189.19230769230768,35,28,7
A3O5ARNY18JR9,mark dickhaus,20130101,28,4.142857142857143,55.107142857142854,10,4,6
A3O5ASFUXC32UA,Marx Lives,20061008,42,4.333333333333333,114.16666666666667,124,43,81
A3O60C5513YYD6,H. J. Spivack,20041101,38,4.052631578947368,446.44736842105266,673,49,624
A3O64H3WE8HHK0,HSPevolved Archer,20070730,27,3.7777777777777777,293.74074074074076,83,23,60
A3O75UULU0XR60,Value Buyer,20101114,25,4.56,31.12,4,1,3
A3O7IOU2BVRVZ9,Daniel Kowalec,20090404,21,4.523809523809524,48.61904761904762,4,2,2
A3O8Z6IZ0VU3BB,"Laura B. ""Kindle Fan""",20071129,22,4.318181818181818,150.54545454545453,127,22,105
A3OA4DV4L81N1D,"P.K. Frary ""Gochugogi""",20060122,149,4.570469798657718,426.4161073825503,918,39,879
A3OB2311CVP0KX,"S. Bashor ""snowwillow20""",20090209,22,4.7727272727272725,66.54545454545455,12,8,4
A3OBP99ZV5TG6C,Jay,20040922,29,4.827586206896552,115.10344827586206,165,18,147
A3OBZ4F27KV8NO,G. Meredith,20080413,28,4.5,43.142857142857146,15,13,2
A3OC42X7H74D1Y,"J. Friedman ""J-F""",20050907,26,4.076923076923077,337.03846153846155,70,12,58
A3OC93X866Z8TB,Celestialsky29,20090108,32,4.21875,274.1875,40,15,25
A3OCIWPCPXNN0I,"Tetsu Noguchi ""tekkster""",20110404,25,4.28,429.88,177,20,157
A3OEE8468LMYE8,Doug,20110701,22,4.409090909090909,55.27272727272727,5,2,3
A3OEIPLU13BEW2,funbear,20060721,41,4.219512195121951,313.9268292682927,596,43,553
A3OEWQXYMIXYVI,monoblocks,20060715,22,3.227272727272727,470.1363636363636,275,26,249
A3OFJES10PZGEH,SN,20020219,41,4.365853658536586,88.82926829268293,98,13,85
A3OFWBLNJV4QNY,"Get Back Jojo ""manard""",20060105,36,4.5,153.94444444444446,65,9,56
A3OG4Z1C10GGDW,P. Lamarine,20080119,21,5.0,102.52380952380952,23,0,23
A3OG85XSUW19VK,"Amazon Customer ""RG""",20080213,32,4.09375,213.03125,405,63,342
A3OGPCWAPUJQY,Tad A.,20070926,26,4.269230769230769,168.34615384615384,163,11,152
A3OHADG98OLCAB,KL,20090115,24,4.291666666666667,170.625,66,8,58
A3OHV1J3JGC56O,"Juan Carlos Nunez ""Kickman""",20071118,31,3.7096774193548385,48.516129032258064,14,7,7
A3OIE7IE9LTPJG,GatorMan,20080128,32,4.25,44.53125,69,14,55
A3OIMUR42XIOFQ,David Field,20051204,49,4.63265306122449,379.9183673469388,177,52,125
A3OKH5G69MS8D9,"JRH ""j5094""",20060628,39,4.153846153846154,211.66666666666666,177,43,134
A3ONE2VJCDI5GZ,William Lau,20010318,24,2.5,212.16666666666666,515,93,422
A3ONII9X9JLI16,"ZenReader ""ZenReader""",20080503,25,3.56,171.84,40,13,27
A3OO4WIO4SKD55,I'm hungry. feed me,20050504,26,3.769230769230769,111.6923076923077,133,21,112
A3OOQH73VQ97VN,"Jem ""Microsoft""",20070620,29,4.517241379310345,269.62068965517244,154,68,86
A3OOY1YZ6LA9GD,R. Lefever,20070120,22,4.045454545454546,167.95454545454547,74,91,-17
A3OPRKAZ0FMA5H,Michael J. Tria,20110302,28,3.8214285714285716,87.17857142857143,18,35,-17
A3OQL5IVZBB7BJ,R. Baer,20110531,31,4.548387096774194,89.58064516129032,24,8,16
A3OQOIIA2O9I4,Bryan D. Uslick,20040511,26,3.8076923076923075,83.53846153846153,41,9,32
A3ORQG6JQJTTAC,Bryan B,20110814,26,4.615384615384615,78.76923076923077,62,5,57
A3ORSXDMGX21O0,Penacious H,20070325,22,3.4545454545454546,56.04545454545455,15,4,11
A3OSHB0AACYN95,Tom Tracy,20070221,28,4.142857142857143,409.64285714285717,254,19,235
A3OUH3ATL4GO18,"J. Carl Hudson ""KnightSix""",20101231,25,4.16,232.4,116,41,75
A3OUKYWKNCOF0L,Daniel Hoherd,20040107,21,4.0,147.1904761904762,52,12,40
A3OUYFXUOHDGH,slvbeard,20050225,21,4.238095238095238,81.95238095238095,102,15,87
A3OXHEV3U8YOAZ,scout1968,20110322,28,4.678571428571429,44.642857142857146,4,1,3
A3OXHLG6DIBRW8,"C. Hill ""CFH""",20040116,407,4.474201474201474,163.8009828009828,2013,143,1870
A3OXM4NUGQKIQ0,Kula,20070701,38,4.026315789473684,181.6315789473684,176,62,114
A3OY71ZRALZKS0,Jim D. Farmer,20100223,27,3.925925925925926,76.25925925925925,177,19,158
A3OYO7B6SS7QLH,SY,20130122,63,4.0476190476190474,35.714285714285715,13,17,-4
A3OZA8HNJM26DC,Hamlet423,20080906,51,3.7254901960784315,107.70588235294117,190,67,123
A3OZL34OLQJJM9,James P. Garin,20070319,30,4.633333333333334,169.7,184,24,160
A3P0DIE1J0QQ9Y,Philip Holden,20090712,40,4.4,35.575,7,2,5
A3P0Q7OY0SV4CO,spotz44,20090102,22,4.136363636363637,70.45454545454545,54,9,45
A3P1508PZ0UADD,B. Bates,20070112,55,3.8363636363636364,63.41818181818182,165,78,87
A3P3XP70BMBX06,John Dembeck,20121028,44,3.7954545454545454,153.22727272727272,142,22,120
A3P4T1DKRWTL36,Rob W.,20120529,44,4.318181818181818,115.3409090909091,125,11,114
A3P5G64FFNWSWC,SM-NM Catboy,20080103,34,3.9411764705882355,76.29411764705883,34,42,-8
A3P69DTOXII004,Christian De Freitas,20060111,28,3.9642857142857144,128.75,320,48,272
A3P8N3YORM08CA,Jay,20110621,28,4.142857142857143,109.10714285714286,102,10,92
A3P8SSQ21NTZ0C,Cybermed Rick,20100612,22,4.545454545454546,43.77272727272727,37,9,28
A3P8ZDHC7XSKSE,"Ravenskya ""Princess of Horror""",20090728,29,3.689655172413793,259.2758620689655,97,35,62
A3P969K133IDIR,K. Ferguson,20060918,21,4.476190476190476,73.28571428571429,40,21,19
A3P9BN02LLPDPH,Scott Rupertson,20140621,21,4.714285714285714,58.0,0,0,0
A3P9OYUD5RER20,wise1owl,20080325,28,5.0,94.32142857142857,39,2,37
A3PAUB3M715CJC,the Commish!!!,20130403,35,3.6857142857142855,27.485714285714284,7,7,0
A3PAYT2SQY7J3H,"Chet ""Chet""",20081012,26,4.846153846153846,97.03846153846153,54,0,54
A3PBPEFMYAX0CT,"JimD ""Jim""",20050726,26,4.769230769230769,74.65384615384616,67,8,59
A3PBR3QLZFRGZX,John S. Smith,20111113,29,2.896551724137931,92.41379310344827,39,26,13
A3PCEB9ND82AGE,maj71303,20110816,55,4.872727272727273,41.50909090909091,13,15,-2
A3PD8JD9L4WEII,"Bron ""Bron""",20050109,204,4.3431372549019605,418.6421568627451,1689,127,1562
A3PDWA32BAMB2Y,alf randell,20121109,58,4.258620689655173,166.08620689655172,40,3,37
A3PE2YMF9574U7,"Jonathan Stewart ""jonathan_stewart2""",20030927,31,3.4193548387096775,135.06451612903226,366,38,328
A3PEJHC7PRDCG9,"RMPRO ""PhotoBob""",20060309,28,4.714285714285714,94.92857142857143,78,9,69
A3PEN6PH24S5DU,Amazon Customer,20070924,21,4.0476190476190474,368.0952380952381,332,51,281
A3PF5VEKQCHEBJ,Dean,20110426,24,4.333333333333333,102.0,15,4,11
A3PF7CD8W1IF93,Gary X,20050302,21,4.285714285714286,141.0952380952381,67,11,56
A3PFK6FEZ2GKIU,Todd,20110522,22,4.681818181818182,29.954545454545453,6,2,4
A3PG659VPWCT05,JoeyGoSki,20110426,29,4.068965517241379,79.17241379310344,34,56,-22
A3PGE0N774CEXW,Kim,20080420,24,4.708333333333333,320.9166666666667,177,4,173
A3PGGVAY8PKSAY,Xyooj,20110403,26,3.923076923076923,90.65384615384616,34,16,18
A3PGVJF37JSHFO,MysticJaguar,20000804,69,3.9855072463768115,189.95652173913044,142,36,106
A3PIPF1UAVY7IW,"F. Oquendo ""Papo""",20091210,25,4.16,216.76,37,3,34
A3PJJTAKISAFI9,"pamboy ""pamboy""",20070811,44,3.6136363636363638,45.43181818181818,40,44,-4
A3PJZ8TU8FDQ1K,"Jared Castle ""Oregon writer""",20080625,42,4.095238095238095,235.57142857142858,111,34,77
A3PL8UPZK4AZD3,,20130326,40,4.9,122.65,33,7,26
A3PLBAYDL70M9T,KD,20080428,38,4.473684210526316,42.973684210526315,7,10,-3
A3PLMDJWVIIVRY,Jeremy Hall,20070820,25,4.52,99.84,16,0,16
A3PLZLAXNFVNQ0,"GR ""Roadkill""",20111005,39,4.358974358974359,75.84615384615384,58,4,54
A3PMB2CU0U1PSL,D. Brodsky,20041027,26,4.1923076923076925,333.11538461538464,836,80,756
A3PMF6DVKGFCN6,scribe,20110523,21,4.142857142857143,103.14285714285714,14,1,13
A3PNN6W95O5XNV,"M. McFall ""Yay interwebs""",20080720,41,4.560975609756097,397.8780487804878,767,61,706
A3PO2N4C4TVPUM,Razgank,20121115,25,4.08,61.4,12,2,10
A3POO958KE65MS,"Scott Sylvan Bell ""Entreprenuer""",20090318,33,4.818181818181818,191.3939393939394,27,10,17
A3POOQMFOLS1B7,Standingtree,20090606,35,4.314285714285714,83.62857142857143,91,60,31
A3PPLH5DL6DHN7,"G. Coley ""Greg""",20071116,26,3.8846153846153846,61.38461538461539,48,17,31
A3PPO2X5PJE1L9,"Gene Bowker ""Rusted Rail Images""",20100701,50,4.44,122.06,55,12,43
A3PPPYFU3WD5NZ,P. Chebib,20080629,41,4.317073170731708,171.58536585365854,322,39,283
A3PQCUUEF0GVWN,"Mark S. Ring, CPA",20110618,25,4.84,74.04,9,2,7
A3PTW5IV3OJLS0,"J W Bfield ""JWB""",20130519,31,4.419354838709677,42.54838709677419,11,5,6
A3PU3EDJ2FG1AW,JUST-JIM,20100907,50,3.96,101.32,139,37,102
A3PVE6QACV6WRK,Alejandro Au Ma,20060603,23,4.391304347826087,35.91304347826087,25,14,11
A3PW4EWMNEMAEK,"cityToCountry ""wang""",20130115,21,4.666666666666667,71.42857142857143,13,2,11
A3PWC4B7RPPNBP,"Shawn Patrick ""Shawn Patrick""",20120219,21,4.476190476190476,373.23809523809524,16,6,10
A3PWDPQ4B1S7G8,DSLR Shooter,20090814,24,4.208333333333333,42.625,49,5,44
A3PWSAC6ORW33Z,Rodster,20110808,26,4.346153846153846,202.03846153846155,69,18,51
A3PWTTPN2ORIZI,"Gregory M. Spitzer ""Mark Spitzer""",20080607,31,4.258064516129032,84.41935483870968,25,10,15
A3PXICZ0O2H3VO,"John Davidson ""Magic Feather""",20081102,30,4.333333333333333,50.93333333333333,170,76,94
A3Q0D79RQZO91V,,20111230,23,4.304347826086956,25.695652173913043,2,1,1
A3Q1EDCBV2KU8D,Craig Frooninckx,20070629,27,4.296296296296297,88.77777777777777,77,14,63
A3Q1J68QY1MZQ9,Natalie Kilpatrick,20020311,67,4.0,210.5820895522388,105,55,50
A3Q2JMJNMVCGFI,shog,20071025,23,4.304347826086956,115.34782608695652,31,1,30
A3Q30NBLMAY4ZG,Jeff ten Bosch,20051109,23,4.478260869565218,345.04347826086956,775,15,760
A3Q3ICZ7K0RA1V,Carol A. Anderson,20110801,40,3.975,217.0,398,67,331
A3Q4TYJVAM4IRM,Omar Siddique,20030622,121,4.454545454545454,313.12396694214874,2456,113,2343
A3Q5EK9I10Q9YM,Aldenone,20071209,23,3.8260869565217392,92.82608695652173,46,14,32
A3Q6P1AJF2HH68,readyk,20070904,21,4.095238095238095,76.57142857142857,6,12,-6
A3Q6ZPW60CVF2L,AntennaMan,20101005,47,3.617021276595745,198.0,38,91,-53
A3Q7LVUP45XLUZ,Jim K,20070930,25,3.76,69.72,9,6,3
A3Q9BX67GBXRST,V. Dean,20070119,23,4.173913043478261,101.65217391304348,275,19,256
A3QA13W0Y7TM86,"Mike S. ""-Mike""",20080214,33,3.757575757575758,184.0909090909091,102,17,85
A3QAD1BD3NIIO4,"A Taxpayer ""Jerry""",20100330,21,4.095238095238095,190.8095238095238,41,3,38
A3QAO3QBCQF89T,"Network Pro ""cubanomx""",20081109,59,4.254237288135593,109.62711864406779,43,11,32
A3QBHMMDRSC5VY,"M. J. Mccaffrey ""Matt OneLANE""",20000110,21,4.714285714285714,368.0952380952381,594,38,556
A3QBY1KPQC6ZKK,J. Chavez,20100405,24,4.916666666666667,66.25,13,2,11
A3QBYS6X6R03KL,mike892,20090705,35,4.457142857142857,80.71428571428571,32,7,25
A3QC5QE44DTTEL,Aveesh Kumar,20100514,24,4.708333333333333,89.25,16,7,9
A3QCLEQ7F77V6C,"A. Cazarescastillo ""wary shopper""",20091025,29,2.7586206896551726,152.72413793103448,305,114,191
A3QCN8WYG4OG8G,Cynthia R. Peterson,20101227,27,4.666666666666667,118.4074074074074,82,8,74
A3QD59N3M7O7KB,Xina143,20080728,47,4.148936170212766,341.531914893617,241,36,205
A3QDMBKR5XDTH7,Frank R.,20110121,28,3.75,220.5,89,18,71
A3QDMDSANPYGUX,Amazon lover,20120102,40,4.75,33.45,30,16,14
A3QDNQLX1ZR60U,Gabriel,20110921,22,4.454545454545454,60.0,5,8,-3
A3QDPQBJAJC6C,Jaco,20120218,32,4.65625,75.28125,18,0,18
A3QDY9I0CNMD2W,R. D. Collins,20011125,53,4.264150943396227,76.28301886792453,114,22,92
A3QE7ALIPRCQH6,Ricardo Consonni,20041211,21,3.9523809523809526,121.61904761904762,37,6,31
A3QEJ40NQEW36Q,"Desired FX ""Call me Don. It's shorter than Is...",20030305,24,4.208333333333333,303.375,194,23,171
A3QERAVM26ZPQP,Robert Beeman,20111231,44,4.7272727272727275,150.5681818181818,65,3,62
A3QFD0J9ZWFOHX,"Joe D ""RealGuns.Com""",20080217,37,4.162162162162162,126.62162162162163,94,19,75
A3QFZJZ22WHX80,"Geoffrey F. Beneze ""geoffbeneze""",20030319,21,4.809523809523809,143.61904761904762,154,31,123
A3QG1KCB8HB5AQ,"edrock ""edrock""",20091112,34,4.470588235294118,105.41176470588235,25,3,22
A3QGL4W4KC6I45,"Marke R. Weeks ""Marke""",20050718,28,4.357142857142857,81.14285714285714,70,17,53
A3QGSZ5VCUVY8B,J. Tidwell,20080107,38,4.473684210526316,31.55263157894737,9,4,5
A3QIEISBZP4QTV,"Mark E. Baxter ""Inquirer""",20051130,23,3.5217391304347827,141.43478260869566,28,8,20
A3QJA5OHFXJ1JT,kevin c,20050427,42,4.619047619047619,81.5952380952381,126,21,105
A3QJIBCDXJOWZC,Ali Roustai,20080316,24,4.041666666666667,123.83333333333333,448,111,337
A3QJU4FEN8PQSZ,"Grimmy ""Grimmy""",20070425,115,3.7304347826086954,187.87826086956522,137,75,62
A3QKIR8J56EUI1,M. Luu,20080424,56,2.9464285714285716,79.10714285714286,232,423,-191
A3QL2115DZCA62,Ryan,20110525,41,4.609756097560975,88.78048780487805,30,4,26
A3QL857ALV5RCJ,Tamara Thorne,20071209,24,4.333333333333333,250.375,74,19,55
A3QLAOOTFEHCJI,M. Oleson,20101211,22,4.318181818181818,384.22727272727275,58,14,44
A3QLYWNWI8DTKW,russ8128,20071121,22,3.6818181818181817,99.95454545454545,17,4,13
A3QMHEOQCC30A9,BlackDave,20100702,21,4.380952380952381,67.47619047619048,19,1,18
A3QMJMTLJC34QC,"Vincent E. Martin ""Darkbard""",20030112,78,4.294871794871795,709.6025641025641,434,68,366
A3QN0HJ2NJOD8T,Miech,20070607,43,4.27906976744186,163.41860465116278,630,38,592
A3QNDSQJFA360M,glindagoodwitch,20111011,42,4.642857142857143,83.95238095238095,11,13,-2
A3QNHOI7DU4O0V,"afool ""~Pass the wine~""",20121008,23,4.826086956521739,50.869565217391305,3,6,-3
A3QNPC1RBZSNQ1,Scott,20130615,21,4.380952380952381,38.38095238095238,3,0,3
A3QNQQKJTL76H0,buru buru piggu,20060807,159,4.213836477987422,372.2830188679245,1895,194,1701
A3QNURO5S4VMOI,Eliot Khuner,20111223,26,3.8846153846153846,65.61538461538461,8,8,0
A3QNX5KWHDV0GD,"J. S. Cooper ""Conspicuous Consumer""",20050619,77,3.4025974025974026,257.46753246753246,1410,365,1045
A3QQCEQ33O0GJU,RDS,20120411,43,4.651162790697675,36.81395348837209,30,29,1
A3QQGPI3CTV9SX,Stuart Floyd,20080125,80,4.8,226.25,1047,87,960
A3QR5KBKZFDONP,Eskil,20121116,22,4.636363636363637,178.86363636363637,10,1,9
A3QRR8PSCBI07C,JJM,20110206,59,4.491525423728813,47.40677966101695,42,7,35
A3QRW0UJPKIAX7,Grant Fritchey,20070608,53,3.943396226415094,250.79245283018867,269,30,239
A3QS4WWC1LCA6H,"Eric C. Sedensky ""late-to-jazz musician""",20080119,23,4.260869565217392,346.2608695652174,62,13,49
A3QSBA4YOYLAP5,BlueGemenis,20050827,23,4.217391304347826,22.52173913043478,5,9,-4
A3QU3O79AGNWCY,"T.D. Orr ""Dano""",20071025,57,4.245614035087719,109.2280701754386,99,47,52
A3QU89RBYRMR67,ALJ,20120202,27,4.333333333333333,126.44444444444444,133,40,93
A3QUDXLOJTKEP9,"C. BLANCHARD ""Desert Reader""",20060630,62,4.516129032258065,198.9516129032258,261,32,229
A3QUG39UDJOPNB,John I. Gonzales,20061109,40,4.925,141.75,82,9,73
A3QUZG4J7L8D4K,MeteorMagnet,20110306,25,4.36,164.8,25,7,18
A3QVAKVRAH657N,"Orrin C. Judd ""brothersjudddotcom""",20100606,29,4.103448275862069,73.10344827586206,23,24,-1
