asin,product_rating,price,brand
B005OOJPKS,4.684210526315789,2.89,SainSmart
B005OOKNP4,4.231155778894473,480.98,
B005OOM6HC,3.7777777777777777,14.81,Tech Rover
B005OOSKXG,4.333333333333333,87.39,ADATA
B005OP2JQ4,3.857142857142857,5.66,Meco
B005OPHOF0,4.4,7.12,Chargerbuy
B005OPYH7I,4.125,28.85,Generic
B005OQ0XIO,5.0,199.99,
B005OQEVFA,4.6,,
B005OQJVP0,4.5,93.14,Phanteks
B005ORDOBQ,4.571428571428571,89.99,Phanteks
B005OREE38,4.333333333333333,89.99,Phanteks
B005ORIS4Y,4.375,22.95,
B005ORQ1QQ,4.0,16.99,
B005ORQ350,4.529411764705882,9.95,Asus
B005OS34PQ,4.083333333333333,7.25,
B005OS42IO,2.4,2.15,
B005OSCO3Y,2.6666666666666665,14.0,
B005OSFUL2,3.735294117647059,37.99,
B005OSQQYW,3.933333333333333,25.0,
B005OSZ49A,4.6,9.0,
B005OT2HT4,4.428571428571429,12.95,ButterflyPhoto
B005OTESFK,4.391304347826087,14.99,
B005OTGFJC,4.666666666666667,184.99,
B005OTPPGG,4.0,8.99,
B005OTPVMY,4.469565217391304,19.95,
B005OTVPGU,4.230769230769231,5.99,
B005OTVU88,4.384615384615385,21.99,Contour
B005OTXLLC,3.9285714285714284,68.0,Lenovo
B005OU42DC,4.743589743589744,35.99,
B005OU4Q9W,4.0,17.0,
B005OU6D3Y,4.076923076923077,26.99,
B005OU71GW,4.571428571428571,69.0,Pure
B005OU71H6,3.3333333333333335,249.99,
B005OUIIFA,3.6363636363636362,27.99,
B005OUQ9JC,3.7142857142857144,,
B005OUQ9WO,4.25,499.99,
B005OUQXD4,4.538461538461538,5.48,eForCity
B005OUUFGK,3.2857142857142856,16.95,Neewer
B005OY3S9M,4.666666666666667,19.95,
B005OYR9D8,4.166666666666667,44.99,Philips
B005OZP85I,4.571428571428571,6.59,
B005P05E3S,3.8,34.95,Mediabridge
B005P119ZE,3.727272727272727,14.95,
B005P11X6O,3.9130434782608696,14.9,
B005P12QME,4.206896551724138,39.25,
B005P13HQ8,4.0,9.03,Bastex
B005P1QE4A,4.333333333333333,129.95,
B005P2JAGS,4.5,37.99,
B005P2K36O,3.8181818181818183,69.0,
B005P2OKHM,3.176470588235294,2.72,HP
B005P2PNJ6,4.375,14.99,
B005P3JRAQ,4.833333333333333,3.71,niceEshop
B005P58CLE,4.1,12.49,Quirky
B005P58DEK,4.2727272727272725,89.95,Roku
B005P5E0C4,3.4545454545454546,22.97,Generic
B005P5HRVK,3.6,14.0,Generic
B005P5MISM,3.0,14.74,Generic
B005P5RQV6,3.375,7.27,Neewer
B005P5UMVM,3.65,135.99,
B005P5UMY4,3.590909090909091,75.64,Pyle
B005P6Q6A2,4.0,13.91,
B005P7XSV6,4.521739130434782,308.99,
B005P7XT3I,4.6,32.99,
B005P91CQM,4.191489361702128,22.95,Samsung
B005P92FV8,3.8,19.95,
B005P99KWU,2.5714285714285716,43.59,
B005P99KX4,4.384615384615385,158.0,
B005P99LHO,4.162162162162162,15.5,Syba
B005P9CATU,4.666666666666667,9.4,
B005PAIELM,3.4,271.97,Tripp Lite
B005PAINXQ,4.389830508474576,14.99,Asus
B005PAIQSI,4.428571428571429,789.99,
B005PAIVII,4.323529411764706,96.15,Asus
B005PAIZNE,3.5454545454545454,77.21,Link Technologies
B005PAJHU4,4.166666666666667,,
B005PAJI4Y,3.8181818181818183,,
B005PAJICG,5.0,,
B005PAJIGC,4.615384615384615,,
B005PAJU7E,4.125,139.99,
B005PBJF6O,3.3125,159.99,
B005PC7VG4,4.3618421052631575,18.42,MoKo
B005PCANO6,4.25,39.0,
B005PCANUA,4.7,29.99,
B005PCDSBQ,4.725806451612903,66.97,SMDV
B005PCMNHQ,5.0,12.99,
B005PCOKEK,4.659090909090909,13.99,
B005PFIV3S,4.285714285714286,9.18,CellularFactory
B005PH3SCU,3.6,9.1,A&amp;R
B005PHHNRQ,4.314285714285714,40.43,Contour
B005PHHO5M,4.25,15.67,Accell
B005PHHO66,3.3846153846153846,116.8,OCZ
B005PIGEM0,4.333333333333333,19.95,
B005PJ1WWQ,3.8333333333333335,43.99,
B005PKX4GW,3.6,24.99,
B005PL5WAW,3.8333333333333335,8.41,Brainydeal
B005PM58DM,2.5416666666666665,199.99,
B005PN2O24,4.5,19.99,
B005PNXN92,4.777777777777778,29.9,Fender
B005PNXUHW,4.8,13.62,Fender
B005PO9Q0G,4.857142857142857,59.94,Rockford Fosgate
B005POHB4O,4.05,5.99,
B005PON4B8,2.7142857142857144,8.98,UT Wire
B005POOH6Y,4.5,8.94,Photive
B005POPQZA,3.857142857142857,128.7,ASRock
B005POPRG8,3.962962962962963,118.0,
B005POXOMW,4.25,31.32,
B005POYQG0,4.8,31.49,
B005PP8J76,4.333333333333333,122.0,
B005PQ1V20,3.5,,
B005PQCFY8,3.6666666666666665,,
B005PQCGF6,3.875,19.99,
B005PQTYHE,4.725274725274725,6.95,BlueRigger(TM)
B005PRE31U,4.30188679245283,17.99,
B005PREXF6,4.7,278.29,Nikon
B005PSLFGA,4.3546099290780145,19.99,
B005PSPD22,4.666666666666667,5.49,
B005PSQ5TM,4.521739130434782,21.95,New Trent
B005PSTV2K,4.597014925373134,129.99,
B005PT0GZ0,4.222222222222222,1.35,Automotive
B005PT2CJS,4.875,9.99,
B005PTBKJ6,4.833333333333333,19.99,
B005PUBDSS,4.285714285714286,1.02,Automotive
B005PUEYWU,4.8,28.46,BTBAI&reg;
B005PUX0YI,3.823529411764706,4.7,Automotive
B005PUZOYM,4.455445544554456,89.0,Logitech
B005PV608A,4.444444444444445,20.98,
B005PVXH18,3.3220338983050848,152.99,BUFFALO
B005PVXH1S,4.038461538461538,123.8,BUFFALO
B005PVXI80,4.4,39.48,Acer
B005PVXIWQ,3.8524590163934427,29.9,Motorola
B005PWV4MG,3.1666666666666665,75.0,
B005PX3UYA,3.7777777777777777,51.49,
B005PX9HJW,4.380952380952381,91.85,XFX
B005PXMKI2,4.3538461538461535,30.79,
B005PXOGWU,3.8125,26.59,Samsung
B005PXON9Q,2.7857142857142856,27.83,Comoze Lamps
B005PXPH78,3.4,28.0,Generic
B005PXPKQQ,4.0,21.96,
B005PYD2RE,4.722222222222222,95.25,ViewSonic
B005PYVKDC,4.285714285714286,249.0,Phottix
B005PYZG6E,2.375,59.95,
B005PZ07PI,4.3561643835616435,10.79,
B005PZDVF6,4.621212121212121,20.88,Newer Technology
B005PZG3T2,4.6,514.95,
B005PZKY38,4.333333333333333,44.95,
B005PZR65C,4.0,53.99,
B005PZS7VE,2.1666666666666665,53.99,
B005PZXNN6,2.6666666666666665,6.0,LIMTECH
B005Q09PPU,4.6,14.75,The Macbeth Collection
B005Q0CUUC,4.625,26.95,
B005Q0WDZE,4.517241379310345,249.99,
B005Q310SC,3.1666666666666665,12.38,Verbatim
B005Q311OK,4.444444444444445,30.19,Incipio
B005Q3142E,3.9130434782608696,17.91,Motorola
B005Q3144C,3.75,14.95,
B005Q3144W,3.824561403508772,139.99,Motorola
B005Q314EW,3.5714285714285716,181.99,
B005Q314NS,3.8,22.46,Yurbuds
B005Q314XS,4.2,14.99,
B005Q39PTI,3.590909090909091,2.09,leegoal
B005Q3HFB8,4.6,5.95,
B005Q5F5GI,3.3333333333333335,8.0,
B005Q5F7KM,3.8333333333333335,249.68,
B005Q5FGTO,4.0,16.25,
B005Q5K2P2,4.4,14.99,
B005Q5TP5U,4.52,39.95,
B005Q65JHM,4.0212765957446805,26.99,
B005Q65ZIK,4.238095238095238,19.99,
B005Q67LDW,4.538461538461538,6.02,Pandamimi
B005Q6HDTO,3.8421052631578947,24.88,
B005Q6HRA4,3.0,5.55,
B005Q6MX7G,3.9285714285714284,29.99,
B005Q6NW7G,3.7777777777777777,29.99,
B005Q6ON1K,3.25,29.99,
B005Q74EEU,4.8,3.99,
B005Q751BA,3.761904761904762,8.88,Crazy Cart
B005Q79SYG,4.5,10.49,eKids
B005Q79TL8,4.238095238095238,20.79,eKids
B005Q7IIFQ,3.9444444444444446,299.0,Sony
B005QAL2KG,4.625,22.85,Dell
B005QB8YZ6,3.6666666666666665,22.74,Canon
B005QBHNTY,4.365384615384615,14.99,
B005QBK5V2,4.607784431137724,5.98,
B005QBK63Y,4.670731707317073,33.0,rooCASE
B005QC6J4S,4.8,69.98,
B005QCDY50,3.9794238683127574,19.99,
B005QD1KNM,4.714285714285714,229.0,
B005QDK3SA,3.8,19.99,
B005QF2NCW,3.803030303030303,7.95,
B005QF6APS,4.305084745762712,6.95,
B005QF7LK6,4.125,8.95,
B005QFA0XQ,4.571428571428571,13.99,
B005QFH4L2,4.0625,8.98,
B005QFH86S,4.2272727272727275,11.95,
B005QG23E4,4.4375,69.0,
B005QG24ZM,4.222222222222222,74.54,
B005QI0RX6,4.888888888888889,29.95,
B005QI5DZI,4.47457627118644,29.99,
B005QJOCMM,4.166666666666667,4.42,niceEshop
B005QJOIP8,4.125,299.0,Sigma
B005QL1H3W,4.086956521739131,7.99,
B005QM5MD2,4.857142857142857,530.0,Fostex USA
B005QOF0YQ,4.4,4.5,iFrogz
B005QP3LPU,4.857142857142857,2.6,
B005QQ16RE,4.25,14.9,
B005QQ6OUI,4.428571428571429,35.4,Aluratek
B005QQNUWI,3.806451612903226,13.99,
B005QR2G3Q,4.0,139.95,
B005QR57GY,4.55,9.0,
B005QR7SRA,4.428571428571429,169.99,
B005QRA5IY,4.375,7.99,BlueRigger
B005QRAZ02,5.0,54.99,
B005QROUTE,3.5,17.5,
B005QSXVF2,5.0,199.0,
B005QT59YW,2.7916666666666665,89.99,Agasio
B005QT7ZBC,3.309090909090909,189.99,
B005QT895I,3.5217391304347827,6.5,
B005QUQP6W,3.4358974358974357,78.95,
B005QUQP7G,3.918032786885246,64.99,
B005QUQPDA,4.217391304347826,29.99,Cirago
B005QUVDL4,4.3,98.95,
B005QVXVJ0,4.0,6.13,eForCity
B005QVXXZC,3.7777777777777777,4.36,eForCity
B005QVY2YS,2.5161290322580645,5.16,
B005QVY30G,3.875,2.99,eForCity
B005QVY4RS,3.3684210526315788,5.93,
B005QWH1NG,5.0,4.24,eForCity
B005QWH4QA,2.6323529411764706,5.16,eForCity
B005QWH5KA,3.6,11.99,
B005QWM1UY,4.666666666666667,3.96,eForCity
B005QWY3PU,4.449367088607595,25.99,
B005QX7KYU,4.2625607779578605,1.28,eForCity&amp;reg;
B005QXAAMY,4.0,99.95,
B005QXX0MG,4.514285714285714,20.89,Case Logic
B005QXX35K,4.392857142857143,30.76,Case Logic
B005QXX378,3.888888888888889,13.12,Case Logic
B005QZ8BCI,4.469387755102041,17.0,Energizer
B005QZXCYK,4.470588235294118,10.68,
B005R23HME,4.333333333333333,8.98,
B005R2GH4E,3.8,6.5,
B005R2U3L2,3.875,5.5,
B005R337FK,3.5,24.99,
B005R3UFQO,3.8,9.99,
B005R4AXBK,4.9,49.95,Sewell Direct
B005R5FKVW,4.8,7.99,
B005R5MD6W,4.571428571428571,1.99,Generiks
B005R5MEXE,3.789473684210526,63.45,Acu-Rite
B005R9SD1W,4.125,30.19,SanDisk
B005RCZEIY,3.6923076923076925,30.5,DIRECTV
B005RDJ63C,3.7142857142857144,24.99,
B005REW7DM,4.0,139.95,
B005RF2ULA,4.142857142857143,159.95,Onkyo
B005RF2VP0,5.0,19.99,Pyle
B005RFOJT6,3.338235294117647,13.3,Micro SATA Cables
B005RG99OU,4.618421052631579,7.39,Fotasy
B005RI4PGK,4.5,274.99,
B005RIHIV4,3.736842105263158,24.99,J-Tech Digital
B005RISB3S,4.416666666666667,16.99,
B005RQK4B2,4.25,139.95,
B005RQMP5K,3.0,24.99,
B005RT0EMS,4.090909090909091,0.57,
B005RT13CI,3.2,36.95,
B005RTI4LQ,2.0833333333333335,91.98,
B005RTJCEY,4.461538461538462,,
B005RUPM1K,4.0,5.39,Automotive
B005RUPU6W,5.0,16.71,
B005RXGZOU,4.0,9.0,Case Logic
B005S0BYQ6,3.956989247311828,35.99,Cisco
B005S0TP12,5.0,103.94,
B005S0XYKK,4.591463414634147,147.27,Asus
B005S0YO0O,4.0,34.65,Iogear
B005S1CYO6,3.3308823529411766,7.99,
B005S1CYYQ,4.605263157894737,19.99,
B005S1D4J0,4.75,29.95,
B005S1ZGDW,4.571428571428571,6.95,
B005S2FNC0,4.44,14.99,Accessory Genie
B005S2KPPU,4.888888888888889,7.99,Diablo Cable
B005S2ODZS,2.4,4.99,
B005S45YX6,4.153846153846154,44.99,Polaroid
B005S4HHVS,3.6470588235294117,5.39,EasyFoto
B005S6TOZ8,4.0606060606060606,0.01,
B005S6XUXA,4.224,31.32,
B005S72HHO,4.733333333333333,8.99,Nexhi
B005S73BZG,3.8,21.99,
B005S7BC20,1.8571428571428572,52.53,High Point
B005S8ND9O,4.591836734693878,9.95,
B005SAKW7S,3.2830188679245285,59.0,Asus
B005SAKW9G,4.333333333333333,39.0,Asus
B005SB786U,4.0,2.5,Cosmos
B005SCYFPQ,4.769230769230769,54.99,
B005SCYHV8,4.75,78.76,Gigabyte
B005SCYK6A,4.363636363636363,11.5,Syba
B005SCYZGA,3.533333333333333,670.0,
B005SDWP3O,4.318181818181818,8.1,Energizer
B005SE1NE0,4.6,29.6,
B005SEB336,4.333333333333333,49.9,MSI
B005SEFL2U,3.7058823529411766,34.9,Bower
B005SEIO4M,4.363636363636363,346.95,
B005SESO9M,4.75,128.39,Thermaltake
B005SEZBXY,4.295918367346939,31.97,Cooler Master
B005SEZR0G,3.888888888888889,89.99,AOC
B005SGIILO,4.576923076923077,13.99,Kensington
B005SH6004,3.769230769230769,4.45,
B005SHQ644,4.37037037037037,245.64,Ubiquiti
B005SHUR6W,3.6153846153846154,34.99,
B005SIELN6,3.0,189.95,
B005SIJS4I,4.909090909090909,37.03,SIIG
B005SIKYUK,3.8,31.75,Samsung
B005SIVFQC,4.68,34.95,aevoe moshi
B005SLTYLC,3.9,3.45,
B005SM1144,3.2222222222222223,95.99,Velocity Micro
B005SMD5RU,3.8,24.99,
B005SN3I4O,4.4,349.99,
B005SN3I4Y,4.333333333333333,16.5,Cellnorth
B005SN3I58,3.5,63.99,Cobra
B005SN3I7Q,4.375,349.99,
B005SN3IN0,4.4,11.95,
B005SN3INA,3.5384615384615383,33.95,Cellnorth Electronics
B005SN72AA,4.7727272727272725,4.14,eForCity
B005SN72EQ,3.6,5.15,
B005SNKTKK,3.5,15.99,Innergie
B005SNOCOY,3.75,12.29,
B005SNPTRS,4.439024390243903,61.98,Sennheiser
B005SNSNI0,3.823529411764706,12.49,
B005SNXIHG,4.133333333333334,12.34,
B005SNXPIS,4.7,7.99,
B005SOZJJK,4.222222222222222,799.0,Definitive Technology
B005SPCJ74,4.046511627906977,399.99,Garmin
B005SPQ8XK,4.509090909090909,7.95,
B005SRZATG,3.75,103.57,
B005SSMPOS,4.326086956521739,78.0,CowboyStudio
B005SSMT8A,3.3,24.0,
B005SSQHQU,4.0,64.26,
B005SSQHTM,4.454545454545454,85.19,EnGenius
B005STNDHA,4.2,35.0,
B005STVSFY,4.0,24.95,
B005SUHA32,3.625,40.0,House of Marley
B005SUM1PO,3.6,56.95,
B005SUXGY4,4.1875,39.99,House of Marley
B005SVMPQ8,4.833333333333333,,
B005SVVBRC,4.071428571428571,9.99,
B005SVXQS4,4.133333333333334,9.99,
B005SWKIZC,3.4285714285714284,49.99,
B005SXT6PE,4.277777777777778,19.95,
B005SXT6RW,4.0,19.95,
B005SXT6S6,4.166666666666667,19.95,
B005SXT6TA,3.95,9.22,Wacom
B005SY30I2,4.0,899.0,
B005SY32Q2,3.5,899.0,
B005SYQBN8,4.324324324324325,52.46,TP-LINK
B005SYZ3G4,3.6,29.95,
B005SZ00LQ,3.7857142857142856,6.98,
B005SZ3PDG,3.4,34.47,
B005SZ5G6A,2.6923076923076925,259.9,Fantom
B005SZ66XM,4.326315789473684,11.6,Sabrent
B005SZ6HS6,5.0,11.99,SanDisk
B005SZ76M2,3.1666666666666665,11.99,SanDisk
B005SZ8NE2,4.333333333333333,179.99,
B005SZA4US,3.4,9.95,Neewer
B005SZISDI,4.888888888888889,4.45,Automotive
B005T01B54,4.833333333333333,59.25,XSPC
B005T01Q5E,4.625,74.45,Patriot
B005T25ZQS,4.444444444444445,229.0,SoundMatters
B005T2E3UC,4.0,29.0,
B005T3GPXE,4.758241758241758,486.9,
B005T3GPXO,4.783132530120482,629.99,
B005T3LKKM,4.942857142857143,9.49,
B005T44LES,4.714285714285714,34.75,Audioquest
B005T481MQ,4.1,51.3,Gigabyte
B005T4HT24,3.784090909090909,24.14,Gigabyte
B005T4J2LA,4.0,14.99,
B005T4TCJW,4.666666666666667,5.99,
B005T4ZBBK,4.2,39.99,
B005T5GEQ0,4.2,27.99,
B005T63BEM,4.791666666666667,85.03,Corsair
B005T63BJM,4.90566037735849,82.98,Corsair
B005T741VS,4.125,94.5,
B005TAXDPK,4.411764705882353,118.89,AAXA Technologies
B005TCC066,4.451612903225806,2.28,Pixel
B005TCJJ9M,4.457831325301205,1.95,Pixel
B005TCMW7S,4.689655172413793,2.6,Pixel
B005TCOQIQ,3.8333333333333335,7.28,Other
B005TDWSF8,4.0,17.82,
B005TDWSJ4,3.8,10.81,
B005TDWU24,3.84,16.98,BELKIN
B005TDWUHO,1.8888888888888888,25.09,BELKIN
B005TDWUII,3.3448275862068964,6.0,
B005TDWV0K,4.15,10.5,BELKIN
B005TDWVQY,3.9444444444444446,18.68,BELKIN
B005TDWVTQ,4.333333333333333,5.44,BELKIN
B005TDWX2Q,4.5,9.99,
B005TDWY4I,4.315789473684211,11.18,
B005TDWY52,3.6,16.25,BELKIN
B005TE7GP4,4.5,30.94,Sescom
B005TETNIC,5.0,18.15,PowerSmart
B005TF1G86,3.6363636363636362,49.99,
B005TFI72O,4.0,89.99,Memorex
B005TFONMC,4.157894736842105,15.58,PowerSmart
B005TFU7X6,4.8,19.95,
B005TFU812,3.857142857142857,179.95,Tiffen
B005TGKX9S,4.403846153846154,319.9,Panasonic
B005TH9Q3Q,3.4705882352941178,89.97,Maxell
B005THXZDS,4.545454545454546,127.0,
B005TI1ILS,4.2727272727272725,199.99,TiVo
B005TIJ1G2,4.461538461538462,70.0,
B005TJ5CEG,4.777777777777778,209.99,
B005TJAXN6,4.407407407407407,49.99,
B005TJJA62,4.826086956521739,8.68,Eathtek
B005TJKGTM,3.0,539.35,CyberPower
B005TJMI5W,4.5625,11.98,
B005TJPFBG,4.625,8.49,Samsung
B005TK3HNI,3.8125,218.89,"HGST, a Western Digital Company"
B005TKH2PC,4.2,8.84,
B005TL4MIQ,4.375,28.59,Sandpiper of California
B005TLBWEI,3.3333333333333335,9.99,
B005TLKR1C,4.2727272727272725,37.02,Samsung
B005TLTOLG,4.777777777777778,148.88,
B005TM62NI,5.0,,
B005TM63KU,4.2,69.0,
B005TM6UNA,4.142857142857143,14.99,
B005TMSN4E,4.1875,236.95,
B005TMTI5W,4.166666666666667,14.14,CaseCrown
B005TMXODE,4.888888888888889,17.95,
B005TN0MMO,4.75,15.99,
B005TN0MMY,4.6,2.89,
B005TN0NIW,4.583333333333333,19.99,
B005TN0O5E,4.375,19.99,
B005TN0P12,4.285714285714286,19.99,
B005TN0P7Q,4.333333333333333,2.89,
B005TN1PSY,4.2,229.0,
B005TOLSBC,4.714285714285714,1.82,Automotive
B005TOQBFK,3.090909090909091,8.31,Supersonic
B005TOU804,4.583333333333333,283.99,Rokinon
B005TOV0ME,4.090909090909091,59.0,Etymotic Research
B005TP4LV0,4.416666666666667,10.0,
B005TQENLW,4.5,2.89,
B005TQEO20,4.5,0.5,
B005TQEOKM,4.0625,0.5,
B005TQEP38,4.2727272727272725,2.89,
B005TQES58,4.3478260869565215,5.99,
B005TQFRTY,4.076923076923077,192.0,Pixel
B005TU2NF6,3.6,29.99,
B005TUQSSE,4.636363636363637,249.99,
B005TUQU00,4.6440677966101696,65.99,
B005TUQU0A,4.5,19.99,Samsung
B005TUQUZA,4.391304347826087,7.5,Samsung
B005TUQV0E,4.638655462184874,24.99,
B005TUQV40,4.833333333333333,16.21,
B005TUQVRW,2.5833333333333335,,
B005TUQVUY,4.466666666666667,9.36,
B005TW5MES,4.6,63.99,
B005TWE5E6,4.571428571428571,24.5,Mini-Box
B005TWE6B8,4.65,44.5,Mini-Box
B005TWTOSI,4.0,14.99,Laptopvitamin
B005TX3LOU,4.125,13.48,
B005TX3M62,4.4,9.95,
B005TZJ0AM,4.388888888888889,6.59,wosang
B005U0M9B8,4.415549597855228,19.99,
B005U2VAW0,4.3076923076923075,16.22,Laptop Battery Depot
B005U2VBGK,3.2941176470588234,21.96,Laptop Battery Depot
B005U2VC8M,3.9166666666666665,16.07,Atc
B005U2VCLE,4.473684210526316,12.32,CBD&amp;reg;
B005U2VEDK,4.333333333333333,13.38,Laptop Battery Depot
B005U2VEEO,4.090909090909091,15.33,Generic
B005U2VEIK,4.230769230769231,20.49,Laptop Battery Depot
B005U2VF70,4.25,15.85,Laptop Battery Depot
B005U3U1T2,3.25,4.49,
B005U4Y5FW,4.592592592592593,15.99,
B005U7O0YU,4.421052631578948,10.99,Bear Motion
B005U82HH6,4.833333333333333,8.0,
B005U8418E,4.708333333333333,15.95,
B005U85XKE,4.818181818181818,29.99,
B005U8XJDW,4.678571428571429,10.49,Silverstone Tek
B005U8XJO6,4.666666666666667,4.99,Silverstone Tek
B005U9Y2TG,4.25,19.99,
B005UA3I72,4.7440758293838865,39.99,
B005UA65YA,3.736842105263158,67.99,
B005UA65YK,2.870967741935484,22.59,HP
B005UAARCG,3.8125,0.57,
B005UBNGY6,3.8366336633663365,99.0,Amped Wireless
B005UBNH18,3.36231884057971,85.99,Amped Wireless
B005UBNIF8,4.357142857142857,329.0,Energy
B005UBNJ48,3.7857142857142856,20.99,Asus
B005UBNKWO,4.637931034482759,109.99,
B005UBNKZG,4.515151515151516,149.99,
B005UBNL0A,4.595238095238095,96.95,
B005UBNLFK,4.676056338028169,371.29,
B005UBT7LW,2.933333333333333,99.99,
B005UBT7NK,3.375,118.15,
B005UBT7OY,4.6,,
B005UBT7PS,3.2857142857142856,408.0,
B005UD73SO,3.75,110.4,
B005UD7974,3.2,,
B005UDITJ6,4.888888888888889,29.99,
B005UDITPK,4.454545454545454,156.99,
B005UDITT6,4.625,229.99,
B005UE894U,4.0,39.99,
B005UEB5TQ,4.0,9.99,Hoodman
B005UEB6OK,4.333333333333333,49.0,Hoodman
B005UEL4GA,3.2,2.85,
B005UELX66,3.125,44.99,
B005UF3G2Y,4.045454545454546,144.0,Fancierstudio
B005UFCBL6,5.0,9.99,
B005UFJC8G,4.5,9.98,Logisys
B005UFZ7F8,3.787878787878788,8.95,
B005UG3KS8,4.338461538461538,7.95,Photive
B005UG88DK,2.7,44.99,
B005UGZPNQ,4.142857142857143,99.99,
B005UHBDZE,4.0,199.0,
B005UI6V1E,3.433333333333333,18.95,Neewer
B005UJLIM0,4.833333333333333,69.95,
B005UJMZVI,4.2,54.17,SMDV
B005UKHFBM,4.545454545454546,29.98,Rosewill
B005UM6L92,3.1666666666666665,33.5,Neewer
B005UNEOM2,3.857142857142857,39.94,TDK
B005UNFRU0,4.787878787878788,7.79,
B005UNU3LI,3.0,29.99,
B005UNU3VS,3.888888888888889,14.95,
B005UOVQ9K,4.0,11.95,
B005UOXCBK,4.916666666666667,12.8,Vivitar
B005UP8O1C,3.4,6.0,
B005UR573S,4.5,8.27,
B005URY9HI,4.6,4.99,
B005US5M50,2.4,31.68,
B005USC9LA,3.5714285714285716,,
B005USCA4Q,3.6,29.99,
B005USRBVI,4.130718954248366,4.95,
B005UT86I4,3.625,3.48,Tidemart
B005UTAU24,4.666666666666667,11.99,
B005UUJZ2E,3.0714285714285716,9.29,
B005UUPRVW,4.333333333333333,33.98,
B005UUS5PC,4.714285714285714,17.99,
B005UUS6MO,4.421052631578948,,
B005UUSHH8,3.4,249.0,
B005UUSI1S,4.714285714285714,19.9,
B005UUSIGS,4.4,8.88,
B005UUUA0K,4.777777777777778,1.12,Tidemart
B005UUY24A,4.071428571428571,26.45,BELKIN
B005UUY25E,4.105263157894737,11.55,BELKIN
B005UUY71I,4.714285714285714,27.07,Griffin Technology
B005UV093C,4.0,25.32,Tech Rover
B005UVG45E,4.636363636363637,23.49,SanDisk
B005UVN1PU,4.526315789473684,3.78,Automotive
B005UVWEG2,4.375,0.99,BLUECELL
B005UW6HP0,4.5,7.34,Cosmos
B005UWD0EG,4.866666666666666,3.29,Esky Mall
B005UWD2YY,3.4444444444444446,8.79,
B005UWFP7G,3.8,8.91,
B005UYVAG4,3.5714285714285716,39.99,
B005UZB7KM,4.285714285714286,9.95,
B005V01AUI,4.428571428571429,79.99,UPG
B005V10WFG,4.571428571428571,10.99,
B005V155YO,4.619047619047619,39.95,OtterBox
B005V198J2,4.705882352941177,72.0,
B005V1LA2A,3.142857142857143,139.99,
B005V22R0S,4.555555555555555,36.99,
B005V232E8,4.368421052631579,14.36,Tripp Lite
B005V2DVI0,4.333333333333333,16.19,
B005V2GENY,4.3,21.39,Bower
B005V2TT86,4.428571428571429,1.25,
B005V71EKW,4.428571428571429,179.99,
B005V7975G,4.4,119.95,
B005V7D1LW,4.0,39.99,Hibo
B005V7K214,3.75,39.0,Contour
B005V7LFZ6,4.285714285714286,12.99,Drift Innovation
B005V919FU,4.142857142857143,,
B005VALUGW,4.631578947368421,2.88,eForCity
B005VANQ78,4.117647058823529,6.19,eForCity&amp;reg;
B005VAONLQ,4.515151515151516,8.29,PNY
B005VAORH6,4.416666666666667,29.65,Plantronics
B005VAORIA,3.953488372093023,27.03,Plantronics
B005VAORJO,3.3333333333333335,27.73,Plantronics
B005VAOSES,3.8461538461538463,26.99,Syba
B005VAPS24,4.571428571428571,3.69,eForCity&amp;reg;
B005VARQ4C,4.5,8.29,
B005VB4SCO,4.75,3.19,Atc
B005VBNW2G,3.8,29.99,
B005VBW90C,4.0,19.36,Unknown
B005VCKUXO,3.5714285714285716,7.79,BrainyTrade
B005VDRD4C,4.458333333333333,99.95,SanDisk
B005VDWFQI,3.942857142857143,9.99,Vivitar
B005VEZ54Q,4.048192771084337,28.42,JLAB
B005VEZ550,3.8341968911917097,22.83,JLAB
B005VF62KG,3.8076923076923075,67.64,Zvetco Biometrics
B005VFG06W,4.634920634920635,49.82,Samsung
B005VG5DLY,4.818181818181818,29.0,
B005VGO45A,3.857142857142857,43.99,
B005VGVH2S,4.2,228.0,Lilliput
B005VH0UMU,3.4285714285714284,229.0,Lilliput
B005VI4NVS,4.571428571428571,11.87,"Ethic, LLC"
B005VJ44AW,3.9545454545454546,,
B005VKLGUW,3.7,2.59,Automotive
B005VKZGSA,4.142857142857143,19.9,
B005VM1DW6,4.166666666666667,20.01,Yongnuo
B005VMIOAK,2.6,34.57,OEM
B005VO7LG6,4.109756097560975,89.0,
B005VOL9MI,4.166666666666667,34.99,
B005VOM5ZI,3.933333333333333,8.2,Furniture Creations
B005VONPDY,3.7142857142857144,19.99,Agfa
B005VONPNO,4.777777777777778,,
B005VONPT8,4.571428571428571,,
B005VP9MO4,3.7419354838709675,29.99,JLAB
B005VR0PQQ,4.375,204.99,Topping
B005VR1QTQ,4.857142857142857,5.0,
B005VR1VQE,4.678571428571429,95.0,Topping
B005VRGGGO,4.933333333333334,3.52,IPCQUEEN
B005VRK5YS,5.0,3.99,
B005VS2Q5I,3.7333333333333334,4.99,
B005VSHMSY,4.266666666666667,55.98,Empire
B005VTGB0S,3.606060606060606,19.99,
B005VTGCE8,4.070707070707071,25.0,
B005VTIMEQ,4.133333333333334,24.99,
B005VUBNDW,2.5,144.99,
B005VULT2C,4.5,69.99,
B005VULWEC,4.2727272727272725,213.99,CyberPower
